game_id,date,team_id,first_downs,total_yds,pass_yds,rush_yds,TO,opp_team_id,opp_first_downs,opp_total_yds,opp_pass_yds,opp_rush_yds,opp_TO
11161969DEN,November 16,OTI,19.0,454.0,364.0,90.0,5.0,DEN,8.0,212.0,113.0,99.0,2.0
11231969MIA,November 23,OTI,23.0,445.0,258.0,187.0,2.0,MIA,9.0,141.0,22.0,119.0,5.0
11271969OTI,November 27,OTI,18.0,212.0,103.0,109.0,3.0,SDG,20.0,325.0,186.0,139.0,3.0
1261969OTI,December 6,OTI,18.0,220.0,160.0,60.0,9.0,NYJ,12.0,213.0,81.0,132.0,4.0
12141969OTI,December 14,OTI,25.0,449.0,269.0,180.0,3.0,NWE,7.0,256.0,171.0,85.0,1.0
12211969RAI,December 21,OTI,14.0,197.0,169.0,28.0,5.0,RAI,17.0,412.0,302.0,110.0,4.0
9201970PIT,September 20,OTI,17.0,305.0,133.0,172.0,0.0,PIT,11.0,214.0,143.0,71.0,1.0
9271970OTI,September 27,OTI,19.0,307.0,181.0,126.0,3.0,MIA,20.0,284.0,127.0,157.0,1.0
1041970CIN,October 4,OTI,14.0,239.0,166.0,73.0,4.0,CIN,12.0,248.0,177.0,71.0,2.0
10111970OTI,October 11,OTI,24.0,365.0,271.0,94.0,1.0,CLT,18.0,301.0,227.0,74.0,2.0
10181970OTI,October 18,OTI,17.0,259.0,124.0,135.0,4.0,PIT,11.0,241.0,186.0,55.0,4.0
10251970SDG,October 25,OTI,25.0,448.0,263.0,185.0,3.0,SDG,16.0,233.0,157.0,76.0,2.0
1111970CRD,November 1,OTI,9.0,160.0,81.0,79.0,3.0,CRD,20.0,454.0,274.0,180.0,0.0
1181970KAN,November 8,OTI,14.0,326.0,252.0,74.0,3.0,KAN,11.0,221.0,88.0,133.0,0.0
11151970OTI,November 15,OTI,16.0,268.0,165.0,103.0,0.0,SFO,17.0,376.0,205.0,171.0,1.0
11221970CLE,November 22,OTI,23.0,326.0,148.0,178.0,4.0,CLE,18.0,348.0,222.0,126.0,0.0
11291970OTI,November 29,OTI,12.0,332.0,234.0,98.0,3.0,DEN,14.0,247.0,164.0,83.0,5.0
1271970OTI,December 7,OTI,11.0,223.0,113.0,110.0,1.0,CLE,20.0,344.0,150.0,194.0,4.0
12131970OTI,December 13,OTI,19.0,353.0,310.0,43.0,4.0,CIN,17.0,338.0,144.0,194.0,1.0
12201970DAL,December 20,OTI,12.0,151.0,65.0,86.0,5.0,DAL,22.0,549.0,341.0,208.0,3.0
9191971CLE,September 19,OTI,11.0,243.0,208.0,35.0,6.0,CLE,21.0,377.0,269.0,108.0,2.0
9261971OTI,September 26,OTI,15.0,198.0,172.0,26.0,3.0,KAN,19.0,286.0,207.0,79.0,2.0
1031971OTI,October 3,OTI,13.0,263.0,156.0,107.0,3.0,NOR,16.0,263.0,79.0,184.0,2.0
10101971WAS,October 10,OTI,13.0,192.0,146.0,46.0,5.0,WAS,11.0,251.0,136.0,115.0,2.0
10171971OTI,October 17,OTI,13.0,295.0,209.0,86.0,5.0,DET,20.0,385.0,155.0,230.0,3.0
10241971PIT,October 24,OTI,19.0,272.0,180.0,92.0,2.0,PIT,26.0,419.0,254.0,165.0,5.0
10311971OTI,October 31,OTI,9.0,177.0,83.0,94.0,5.0,CIN,9.0,83.0,-52.0,135.0,1.0
1171971NWE,November 7,OTI,16.0,331.0,260.0,71.0,3.0,NWE,21.0,253.0,154.0,99.0,0.0
11141971RAI,November 14,OTI,16.0,189.0,130.0,59.0,6.0,RAI,12.0,245.0,163.0,82.0,4.0
11211971CIN,November 21,OTI,13.0,241.0,171.0,70.0,2.0,CIN,19.0,263.0,143.0,120.0,2.0
11281971OTI,November 28,OTI,10.0,216.0,170.0,46.0,5.0,CLE,19.0,311.0,151.0,160.0,4.0
1251971OTI,December 5,OTI,15.0,275.0,128.0,147.0,0.0,PIT,10.0,132.0,59.0,73.0,3.0
12121971BUF,December 12,OTI,16.0,268.0,176.0,92.0,1.0,BUF,14.0,292.0,207.0,85.0,3.0
12191971OTI,December 19,OTI,22.0,355.0,220.0,135.0,5.0,SDG,20.0,235.0,147.0,88.0,4.0
9171972DEN,September 17,OTI,12.0,196.0,142.0,54.0,2.0,DEN,18.0,478.0,239.0,239.0,3.0
9241972MIA,September 24,OTI,7.0,167.0,104.0,63.0,3.0,MIA,30.0,435.0,161.0,274.0,4.0
1011972OTI,October 1,OTI,19.0,412.0,262.0,150.0,1.0,NYJ,19.0,398.0,301.0,97.0,4.0
1091972OTI,October 9,OTI,7.0,89.0,-1.0,90.0,5.0,RAI,19.0,302.0,138.0,164.0,4.0
10151972PIT,October 15,OTI,7.0,108.0,0.0,108.0,1.0,PIT,18.0,295.0,46.0,249.0,0.0
10221972OTI,October 22,OTI,17.0,364.0,221.0,143.0,2.0,CLE,13.0,254.0,119.0,135.0,0.0
10291972CIN,October 29,OTI,10.0,145.0,47.0,98.0,2.0,CIN,29.0,496.0,252.0,244.0,2.0
1151972CLE,November 5,OTI,11.0,212.0,93.0,119.0,1.0,CLE,15.0,298.0,146.0,152.0,0.0
11121972OTI,November 12,OTI,18.0,348.0,112.0,236.0,3.0,PHI,12.0,237.0,84.0,153.0,1.0
11191972OTI,November 19,OTI,16.0,240.0,126.0,114.0,0.0,GNB,14.0,310.0,100.0,210.0,0.0
11261972SDG,November 26,OTI,18.0,213.0,162.0,51.0,1.0,SDG,23.0,367.0,137.0,230.0,1.0
1231972ATL,December 3,OTI,13.0,242.0,154.0,88.0,6.0,ATL,17.0,328.0,167.0,161.0,3.0
12101972OTI,December 10,OTI,11.0,159.0,87.0,72.0,1.0,PIT,12.0,193.0,63.0,130.0,1.0
12171972OTI,December 17,OTI,17.0,296.0,164.0,132.0,5.0,CIN,24.0,343.0,190.0,153.0,1.0
9161973NYG,September 16,OTI,6.0,155.0,59.0,96.0,4.0,NYG,29.0,372.0,154.0,218.0,3.0
9231973CIN,September 23,OTI,10.0,214.0,57.0,157.0,2.0,CIN,23.0,372.0,154.0,218.0,0.0
9301973OTI,September 30,OTI,13.0,178.0,115.0,63.0,5.0,PIT,14.0,255.0,130.0,125.0,3.0
1071973OTI,October 7,OTI,16.0,280.0,204.0,76.0,4.0,RAM,21.0,348.0,179.0,169.0,1.0
10141973OTI,October 14,OTI,20.0,215.0,98.0,117.0,5.0,DEN,21.0,447.0,214.0,233.0,0.0
10211973CLE,October 21,OTI,4.0,106.0,83.0,23.0,1.0,CLE,26.0,366.0,102.0,264.0,1.0
10281973CHI,October 28,OTI,19.0,211.0,54.0,157.0,4.0,CHI,19.0,269.0,154.0,115.0,2.0
1141973CLT,November 4,OTI,20.0,444.0,340.0,104.0,6.0,CLT,16.0,259.0,155.0,104.0,2.0
11111973OTI,November 11,OTI,16.0,309.0,203.0,106.0,1.0,CLE,13.0,299.0,119.0,180.0,1.0
11181973KAN,November 18,OTI,13.0,262.0,216.0,46.0,5.0,KAN,18.0,266.0,147.0,119.0,4.0
11251973OTI,November 25,OTI,11.0,184.0,83.0,101.0,3.0,NWE,22.0,317.0,176.0,141.0,1.0
1221973OTI,December 2,OTI,15.0,285.0,191.0,94.0,2.0,RAI,19.0,375.0,140.0,235.0,4.0
1291973PIT,December 9,OTI,5.0,83.0,25.0,58.0,9.0,PIT,19.0,320.0,132.0,188.0,4.0
12161973OTI,December 16,OTI,25.0,381.0,191.0,190.0,1.0,CIN,14.0,382.0,281.0,101.0,1.0
9151974OTI,September 15,OTI,19.0,349.0,193.0,156.0,1.0,SDG,23.0,411.0,195.0,216.0,5.0
9221974CLE,September 22,OTI,13.0,168.0,133.0,35.0,6.0,CLE,22.0,342.0,126.0,216.0,0.0
9291974OTI,September 29,OTI,17.0,206.0,151.0,55.0,4.0,KAN,13.0,172.0,152.0,20.0,1.0
1061974OTI,October 6,OTI,10.0,240.0,121.0,119.0,3.0,PIT,18.0,386.0,202.0,184.0,3.0
10131974MIN,October 13,OTI,11.0,185.0,129.0,56.0,4.0,MIN,25.0,502.0,357.0,145.0,0.0
10201974OTI,October 20,OTI,21.0,433.0,348.0,85.0,3.0,CRD,23.0,345.0,134.0,211.0,2.0
10271974CIN,October 27,OTI,12.0,254.0,142.0,112.0,0.0,CIN,26.0,415.0,330.0,85.0,6.0
1131974NYJ,November 3,OTI,20.0,325.0,214.0,111.0,1.0,NYJ,18.0,312.0,235.0,77.0,2.0
11101974BUF,November 10,OTI,10.0,174.0,59.0,115.0,4.0,BUF,16.0,224.0,91.0,133.0,6.0
11171974OTI,November 17,OTI,14.0,214.0,90.0,124.0,1.0,CIN,16.0,238.0,149.0,89.0,2.0
11241974OTI,November 24,OTI,6.0,81.0,55.0,26.0,1.0,DAL,15.0,252.0,38.0,214.0,1.0
1211974PIT,December 1,OTI,11.0,158.0,61.0,97.0,0.0,PIT,6.0,84.0,9.0,75.0,3.0
1281974DEN,December 8,OTI,16.0,268.0,180.0,88.0,2.0,DEN,27.0,411.0,168.0,243.0,1.0
12151974OTI,December 15,OTI,20.0,283.0,101.0,182.0,3.0,CLE,20.0,331.0,189.0,142.0,4.0
9211975NWE,September 21,OTI,7.0,169.0,53.0,116.0,2.0,NWE,17.0,279.0,100.0,179.0,3.0
9281975OTI,September 28,OTI,24.0,402.0,151.0,251.0,1.0,SDG,12.0,204.0,144.0,60.0,3.0
1051975OTI,October 5,OTI,13.0,176.0,93.0,83.0,5.0,CIN,18.0,262.0,176.0,86.0,2.0
10121975CLE,October 12,OTI,20.0,369.0,119.0,250.0,0.0,CLE,15.0,246.0,144.0,102.0,5.0
10191975OTI,October 19,OTI,14.0,228.0,107.0,121.0,1.0,WAS,17.0,255.0,197.0,58.0,3.0
10261975OTI,October 26,OTI,14.0,300.0,212.0,88.0,5.0,DET,22.0,336.0,179.0,157.0,2.0
1121975KAN,November 2,OTI,13.0,325.0,181.0,144.0,2.0,KAN,22.0,345.0,208.0,137.0,4.0
1191975PIT,November 9,OTI,18.0,298.0,206.0,92.0,3.0,PIT,22.0,352.0,169.0,183.0,2.0
11161975OTI,November 16,OTI,15.0,239.0,70.0,169.0,0.0,MIA,23.0,350.0,236.0,114.0,2.0
11241975OTI,November 24,OTI,13.0,257.0,131.0,126.0,4.0,PIT,22.0,367.0,139.0,228.0,5.0
11301975CIN,November 30,OTI,20.0,313.0,107.0,206.0,3.0,CIN,18.0,289.0,154.0,135.0,1.0
1271975SFO,December 7,OTI,23.0,279.0,109.0,170.0,3.0,SFO,11.0,200.0,195.0,5.0,3.0
12141975RAI,December 14,OTI,19.0,260.0,174.0,86.0,3.0,RAI,23.0,377.0,237.0,140.0,6.0
12211975OTI,December 21,OTI,21.0,322.0,156.0,166.0,2.0,CLE,22.0,275.0,179.0,96.0,2.0
9121976OTI,September 12,OTI,21.0,372.0,182.0,190.0,4.0,TAM,8.0,110.0,58.0,52.0,2.0
9191976BUF,September 19,OTI,11.0,260.0,52.0,208.0,1.0,BUF,13.0,168.0,79.0,89.0,2.0
9261976OTI,September 26,OTI,17.0,268.0,189.0,79.0,1.0,RAI,13.0,234.0,128.0,106.0,1.0
1031976NOR,October 3,OTI,14.0,255.0,168.0,87.0,1.0,NOR,22.0,375.0,270.0,105.0,3.0
10101976OTI,October 10,OTI,18.0,312.0,217.0,95.0,0.0,DEN,8.0,154.0,67.0,87.0,1.0
10171976SDG,October 17,OTI,16.0,380.0,329.0,51.0,1.0,SDG,24.0,468.0,245.0,223.0,2.0
10241976OTI,October 24,OTI,12.0,176.0,148.0,28.0,4.0,CIN,18.0,328.0,166.0,162.0,1.0
1111976CLT,November 1,OTI,12.0,190.0,107.0,83.0,3.0,CLT,25.0,458.0,190.0,268.0,1.0
1171976OTI,November 7,OTI,11.0,188.0,63.0,125.0,3.0,CLE,13.0,262.0,62.0,200.0,1.0
11141976CIN,November 14,OTI,20.0,252.0,111.0,141.0,3.0,CIN,15.0,300.0,215.0,85.0,3.0
11211976PIT,November 21,OTI,12.0,225.0,124.0,101.0,4.0,PIT,17.0,248.0,105.0,143.0,2.0
11281976OTI,November 28,OTI,17.0,359.0,200.0,159.0,2.0,ATL,15.0,283.0,165.0,118.0,3.0
1251976CLE,December 5,OTI,9.0,175.0,117.0,58.0,4.0,CLE,15.0,265.0,89.0,176.0,5.0
12111976OTI,December 11,OTI,9.0,158.0,65.0,93.0,2.0,PIT,20.0,334.0,76.0,258.0,1.0
9181977OTI,September 18,OTI,19.0,239.0,130.0,109.0,0.0,NYJ,11.0,179.0,77.0,102.0,2.0
9251977GNB,September 25,OTI,18.0,227.0,137.0,90.0,0.0,GNB,15.0,279.0,184.0,95.0,4.0
1021977MIA,October 2,OTI,13.0,205.0,137.0,68.0,3.0,MIA,29.0,397.0,180.0,217.0,3.0
1091977OTI,October 9,OTI,15.0,267.0,169.0,98.0,2.0,PIT,21.0,389.0,211.0,178.0,9.0
10161977OTI,October 16,OTI,18.0,228.0,119.0,109.0,3.0,CLE,11.0,170.0,61.0,109.0,2.0
10231977PIT,October 23,OTI,10.0,119.0,-14.0,133.0,6.0,PIT,19.0,352.0,227.0,125.0,6.0
10301977CIN,October 30,OTI,15.0,186.0,79.0,107.0,1.0,CIN,15.0,262.0,173.0,89.0,3.0
1161977OTI,November 6,OTI,19.0,489.0,234.0,255.0,3.0,CHI,10.0,125.0,-16.0,141.0,2.0
11131977RAI,November 13,OTI,13.0,352.0,196.0,156.0,5.0,RAI,24.0,365.0,255.0,110.0,4.0
11201977SEA,November 20,OTI,25.0,432.0,237.0,195.0,3.0,SEA,12.0,129.0,27.0,102.0,4.0
11271977OTI,November 27,OTI,21.0,370.0,74.0,296.0,6.0,KAN,18.0,337.0,246.0,91.0,3.0
1241977OTI,December 4,OTI,11.0,251.0,139.0,112.0,1.0,DEN,23.0,332.0,163.0,169.0,2.0
12111977CLE,December 11,OTI,10.0,167.0,56.0,111.0,2.0,CLE,22.0,400.0,222.0,178.0,8.0
12181977OTI,December 18,OTI,21.0,332.0,182.0,150.0,3.0,CIN,17.0,241.0,132.0,109.0,2.0
931978ATL,September 3,OTI,13.0,261.0,105.0,156.0,4.0,ATL,11.0,171.0,71.0,100.0,1.0
9101978KAN,September 10,OTI,15.0,226.0,47.0,179.0,1.0,KAN,19.0,295.0,34.0,261.0,2.0
9171978OTI,September 17,OTI,23.0,330.0,179.0,151.0,2.0,SFO,18.0,382.0,321.0,61.0,3.0
9241978OTI,September 24,OTI,10.0,232.0,120.0,112.0,2.0,RAM,26.0,388.0,213.0,175.0,3.0
1011978CLE,October 1,OTI,20.0,379.0,215.0,164.0,4.0,CLE,11.0,182.0,104.0,78.0,4.0
1081978RAI,October 8,OTI,20.0,373.0,168.0,205.0,2.0,RAI,22.0,279.0,156.0,123.0,5.0
10151978OTI,October 15,OTI,17.0,330.0,152.0,178.0,0.0,BUF,15.0,229.0,80.0,149.0,1.0
10231978PIT,October 23,OTI,22.0,329.0,160.0,169.0,1.0,PIT,21.0,328.0,215.0,113.0,1.0
10291978CIN,October 29,OTI,15.0,255.0,118.0,137.0,2.0,CIN,18.0,436.0,247.0,189.0,1.0
1151978OTI,November 5,OTI,18.0,392.0,236.0,156.0,4.0,CLE,10.0,194.0,166.0,28.0,1.0
11121978NWE,November 12,OTI,24.0,322.0,194.0,128.0,4.0,NWE,16.0,274.0,130.0,144.0,4.0
11201978OTI,November 20,OTI,23.0,406.0,141.0,265.0,1.0,MIA,27.0,454.0,327.0,127.0,2.0
11261978OTI,November 26,OTI,17.0,301.0,148.0,153.0,2.0,CIN,19.0,237.0,95.0,142.0,0.0
1231978OTI,December 3,OTI,9.0,164.0,83.0,81.0,6.0,PIT,17.0,251.0,74.0,177.0,2.0
12101978NOR,December 10,OTI,16.0,244.0,119.0,125.0,0.0,NOR,18.0,297.0,241.0,56.0,1.0
12171978OTI,December 17,OTI,14.0,270.0,153.0,117.0,3.0,SDG,24.0,517.0,368.0,149.0,3.0
12241978MIA,December 24,OTI,23.0,455.0,290.0,165.0,1.0,MIA,14.0,209.0,118.0,91.0,5.0
12311978NWE,December 31,OTI,21.0,344.0,170.0,174.0,1.0,NWE,15.0,263.0,180.0,83.0,3.0
171979PIT,January 7,OTI,10.0,142.0,70.0,72.0,9.0,PIT,21.0,379.0,200.0,179.0,5.0
921979WAS,September 2,OTI,21.0,365.0,166.0,199.0,3.0,WAS,14.0,246.0,104.0,142.0,3.0
991979PIT,September 9,OTI,12.0,124.0,22.0,102.0,6.0,PIT,17.0,256.0,174.0,82.0,2.0
9161979OTI,September 16,OTI,16.0,345.0,173.0,172.0,1.0,KAN,16.0,280.0,97.0,183.0,5.0
9231979CIN,September 23,OTI,19.0,361.0,184.0,177.0,3.0,CIN,21.0,265.0,100.0,165.0,2.0
9301979OTI,September 30,OTI,17.0,270.0,76.0,194.0,0.0,CLE,24.0,309.0,201.0,108.0,4.0
1071979OTI,October 7,OTI,13.0,222.0,165.0,57.0,3.0,CRD,26.0,447.0,253.0,194.0,4.0
10141979CLT,October 14,OTI,16.0,247.0,27.0,220.0,2.0,CLT,16.0,189.0,82.0,107.0,4.0
10211979SEA,October 21,OTI,16.0,243.0,160.0,83.0,3.0,SEA,21.0,391.0,240.0,151.0,2.0
10281979OTI,October 28,OTI,17.0,311.0,199.0,112.0,1.0,NYJ,20.0,357.0,225.0,132.0,3.0
1151979MIA,November 5,OTI,10.0,190.0,11.0,179.0,0.0,MIA,13.0,240.0,138.0,102.0,4.0
11111979OTI,November 11,OTI,16.0,348.0,205.0,143.0,2.0,RAI,21.0,294.0,213.0,81.0,3.0
11181979OTI,November 18,OTI,26.0,485.0,322.0,163.0,3.0,CIN,17.0,306.0,106.0,200.0,6.0
11221979DAL,November 22,OTI,17.0,378.0,154.0,224.0,0.0,DAL,20.0,371.0,279.0,92.0,3.0
1221979CLE,December 2,OTI,13.0,249.0,128.0,121.0,2.0,CLE,23.0,335.0,137.0,198.0,2.0
12101979OTI,December 10,OTI,20.0,350.0,160.0,190.0,0.0,PIT,15.0,338.0,218.0,120.0,2.0
12161979OTI,December 16,OTI,19.0,339.0,104.0,235.0,3.0,PHI,20.0,366.0,198.0,168.0,1.0
12231979OTI,December 23,OTI,15.0,282.0,147.0,135.0,2.0,DEN,17.0,216.0,104.0,112.0,1.0
12291979SDG,December 29,OTI,15.0,259.0,111.0,148.0,1.0,SDG,25.0,380.0,317.0,63.0,5.0
161980PIT,January 6,OTI,11.0,227.0,203.0,24.0,3.0,PIT,22.0,358.0,197.0,161.0,2.0
971980PIT,September 7,OTI,16.0,292.0,232.0,60.0,5.0,PIT,20.0,356.0,237.0,119.0,4.0
9151980CLE,September 15,OTI,23.0,369.0,177.0,192.0,1.0,CLE,13.0,181.0,106.0,75.0,1.0
9211980OTI,September 21,OTI,27.0,392.0,182.0,210.0,5.0,CLT,14.0,240.0,101.0,139.0,1.0
9281980CIN,September 28,OTI,20.0,259.0,222.0,37.0,2.0,CIN,14.0,250.0,134.0,116.0,1.0
1051980OTI,October 5,OTI,16.0,242.0,163.0,79.0,6.0,SEA,14.0,303.0,185.0,118.0,2.0
10121980KAN,October 12,OTI,21.0,330.0,131.0,199.0,3.0,KAN,14.0,281.0,132.0,149.0,1.0
10191980OTI,October 19,OTI,23.0,467.0,222.0,245.0,4.0,TAM,12.0,193.0,126.0,67.0,4.0
10261980OTI,October 26,OTI,17.0,373.0,122.0,251.0,2.0,CIN,13.0,259.0,157.0,102.0,4.0
1121980DEN,November 2,OTI,23.0,330.0,157.0,173.0,1.0,DEN,18.0,252.0,156.0,96.0,0.0
11101980OTI,November 10,OTI,20.0,390.0,242.0,148.0,1.0,NWE,27.0,473.0,374.0,99.0,2.0
11161980CHI,November 16,OTI,20.0,330.0,93.0,237.0,1.0,CHI,14.0,326.0,148.0,178.0,1.0
11231980NYJ,November 23,OTI,28.0,472.0,349.0,123.0,6.0,NYJ,17.0,327.0,223.0,104.0,3.0
11301980OTI,November 30,OTI,17.0,322.0,208.0,114.0,5.0,CLE,11.0,194.0,73.0,121.0,1.0
1241980OTI,December 4,OTI,13.0,268.0,177.0,91.0,1.0,PIT,18.0,278.0,118.0,160.0,5.0
12141980GNB,December 14,OTI,22.0,371.0,114.0,257.0,2.0,GNB,16.0,337.0,283.0,54.0,5.0
12211980OTI,December 21,OTI,23.0,435.0,216.0,219.0,2.0,MIN,24.0,362.0,248.0,114.0,4.0
12281980RAI,December 28,OTI,18.0,275.0,178.0,97.0,3.0,RAI,12.0,250.0,139.0,111.0,1.0
961981RAM,September 6,OTI,13.0,309.0,169.0,140.0,3.0,RAM,17.0,385.0,248.0,137.0,4.0
9131981CLE,September 13,OTI,8.0,209.0,118.0,91.0,4.0,CLE,20.0,302.0,203.0,99.0,2.0
9201981OTI,September 20,OTI,9.0,202.0,117.0,85.0,1.0,MIA,16.0,257.0,133.0,124.0,1.0
9271981NYJ,September 27,OTI,16.0,221.0,105.0,116.0,6.0,NYJ,25.0,478.0,307.0,171.0,2.0
1041981OTI,October 4,OTI,11.0,187.0,-4.0,191.0,1.0,CIN,20.0,357.0,282.0,75.0,1.0
10111981OTI,October 11,OTI,21.0,372.0,156.0,216.0,1.0,SEA,19.0,289.0,214.0,75.0,3.0
10181981NWE,October 18,OTI,18.0,309.0,189.0,120.0,4.0,NWE,21.0,436.0,192.0,244.0,4.0
10261981PIT,October 26,OTI,13.0,307.0,231.0,76.0,3.0,PIT,22.0,363.0,196.0,167.0,1.0
1111981CIN,November 1,OTI,21.0,433.0,301.0,132.0,4.0,CIN,25.0,422.0,266.0,156.0,1.0
